Date,Crime Type,Crime Description,District,Ward,Latitude,Longitude,Location,Arrest,Year
2016-03-17 05:57:00,MOTOR VEHICLE THEFT,AUTOMOBILE,11.0,27.0,41.888883823,-87.71490201299999,"(41.888883823, -87.714902013)",False,2016
2016-08-10 22:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,4.0,10.0,41.735065038,-87.552761261,"(41.735065038, -87.552761261)",True,2016
2016-05-31 19:32:00,BATTERY,DOMESTIC BATTERY SIMPLE,4.0,8.0,41.724902054,-87.59243252,"(41.724902054, -87.59243252)",True,2016
2016-05-03 01:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,3.0,20.0,41.779059693,-87.615596501,"(41.779059693, -87.615596501)",False,2016
2016-11-24 12:30:00,THEFT,RETAIL THEFT,2.0,4.0,41.824675709,-87.617013434,"(41.824675709, -87.617013434)",False,2016
2016-02-19 00:00:00,CRIMINAL DAMAGE,TO PROPERTY,22.0,21.0,41.730892594000004,-87.665349443,"(41.730892594, -87.665349443)",False,2016
2016-12-13 15:03:00,THEFT,RETAIL THEFT,25.0,30.0,41.917091011,-87.732317425,"(41.917091011, -87.732317425)",False,2016
2016-06-03 10:30:00,THEFT,ATTEMPT THEFT,1.0,42.0,41.881883933000005,-87.640060441,"(41.881883933, -87.640060441)",False,2016
2016-09-26 10:00:00,ROBBERY,ARMED: HANDGUN,11.0,27.0,41.894674537,-87.71141196399999,"(41.894674537, -87.711411964)",False,2016
2016-05-02 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,19.0,44.0,41.937891131,-87.64511426799999,"(41.937891131, -87.645114268)",False,2016
2016-12-30 00:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,1.0,42.0,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)",False,2016
2016-06-05 07:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,18.0,43.0,41.91687229,-87.647265426,"(41.91687229, -87.647265426)",True,2016
2016-04-17 13:00:00,THEFT,$500 AND UNDER,22.0,34.0,41.706090655,-87.642809229,"(41.706090655, -87.642809229)",False,2016
2016-08-09 12:30:00,BURGLARY,FORCIBLE ENTRY,6.0,6.0,41.730697504,-87.614380274,"(41.730697504, -87.614380274)",False,2016
2016-05-05 14:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,17.0,45.0,41.955834929,-87.74737253100001,"(41.955834929, -87.747372531)",False,2016
2016-12-04 15:00:00,THEFT,$500 AND UNDER,14.0,1.0,41.903695631,-87.66750390899999,"(41.903695631, -87.667503909)",False,2016
2016-08-02 01:00:00,THEFT,FROM BUILDING,14.0,35.0,41.924177493,-87.70230276,"(41.924177493, -87.70230276)",False,2016
2016-02-23 18:00:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,14.0,1.0,41.911043288,-87.69578611600001,"(41.911043288, -87.695786116)",False,2016
2016-11-25 10:47:00,BATTERY,DOMESTIC BATTERY SIMPLE,24.0,49.0,42.014610185,-87.687529305,"(42.014610185, -87.687529305)",False,2016
2016-05-07 23:16:00,CRIMINAL DAMAGE,TO VEHICLE,12.0,26.0,41.902976579000004,-87.691101968,"(41.902976579, -87.691101968)",False,2016
2016-03-07 13:45:00,ASSAULT,AGGRAVATED: HANDGUN,4.0,8.0,41.737032276,-87.577322335,"(41.737032276, -87.577322335)",True,2016
2016-08-21 12:00:00,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,4.0,7.0,41.729133688000005,-87.57309205700001,"(41.729133688, -87.573092057)",False,2016
2016-06-18 17:30:00,ROBBERY,STRONGARM - NO WEAPON,9.0,3.0,41.794970935,-87.645174856,"(41.794970935, -87.645174856)",False,2016
2016-04-25 07:00:00,BURGLARY,FORCIBLE ENTRY,9.0,11.0,41.827589785,-87.675209344,"(41.827589785, -87.675209344)",False,2016
2016-05-11 15:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,17.0,39.0,41.994238197,-87.72641260399999,"(41.994238197, -87.726412604)",False,2016
2016-02-05 04:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,9.0,20.0,41.805738972,-87.67218698,"(41.805738972, -87.67218698)",False,2016
2016-02-27 21:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,4.0,7.0,41.758420277,-87.554966924,"(41.758420277, -87.554966924)",False,2016
2016-02-09 21:00:00,THEFT,$500 AND UNDER,18.0,42.0,41.897966193,-87.631644061,"(41.897966193, -87.631644061)",False,2016
2016-04-19 13:15:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,15.0,29.0,41.877493531,-87.760617421,"(41.877493531, -87.760617421)",True,2016
2016-03-15 22:50:00,BATTERY,SIMPLE,10.0,24.0,41.866334308,-87.711848248,"(41.866334308, -87.711848248)",False,2016
2016-11-03 08:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",19.0,44.0,41.945300688,-87.66042160399999,"(41.945300688, -87.660421604)",False,2016
2016-03-21 03:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,8.0,23.0,41.790754583,-87.739927261,"(41.790754583, -87.739927261)",False,2016
2016-03-02 22:22:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,10.0,22.0,41.837943156,-87.72071375,"(41.837943156, -87.72071375)",True,2016
2016-03-02 13:00:00,THEFT,$500 AND UNDER,11.0,28.0,41.880687495,-87.72895717200001,"(41.880687495, -87.728957172)",False,2016
2016-03-21 12:50:00,CRIMINAL DAMAGE,TO PROPERTY,9.0,14.0,41.798642039,-87.689053126,"(41.798642039, -87.689053126)",False,2016
2016-09-08 17:50:00,THEFT,$500 AND UNDER,10.0,24.0,41.854956912,-87.70534388700001,"(41.854956912, -87.705343887)",False,2016
2016-10-28 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,9.0,11.0,41.831443334,-87.648552716,"(41.831443334, -87.648552716)",False,2016
2016-09-17 16:58:00,BATTERY,AGGRAVATED: HANDGUN,6.0,18.0,41.741210403000004,-87.66615489799999,"(41.741210403, -87.666154898)",False,2016
2016-12-04 17:00:00,BATTERY,SIMPLE,7.0,17.0,41.769616637,-87.659093605,"(41.769616637, -87.659093605)",True,2016
2016-01-15 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,11.0,24.0,41.869978585,-87.729318735,"(41.869978585, -87.729318735)",False,2016
2016-02-01 17:30:00,CRIMINAL DAMAGE,TO VEHICLE,4.0,10.0,41.700441032,-87.537701543,"(41.700441032, -87.537701543)",False,2016
2016-12-04 08:30:00,ROBBERY,STRONGARM - NO WEAPON,8.0,14.0,41.787403397,-87.708284349,"(41.787403397, -87.708284349)",False,2016
2016-11-05 09:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,20.0,47.0,41.969470464000004,-87.679204249,"(41.969470464, -87.679204249)",False,2016
2016-05-23 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,1.0,42.0,41.886370204,-87.62069119899999,"(41.886370204, -87.620691199)",False,2016
2016-01-04 23:00:00,CRIMINAL TRESPASS,TO VEHICLE,10.0,24.0,41.862365191,-87.71830373200001,"(41.862365191, -87.718303732)",True,2016
2016-10-31 15:24:00,BATTERY,AGG PO HANDS NO/MIN INJURY,22.0,34.0,41.706837835,-87.651663786,"(41.706837835, -87.651663786)",True,2016
2016-04-15 17:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,9.0,12.0,41.827274941,-87.698254338,"(41.827274941, -87.698254338)",False,2016
2016-04-16 00:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,4.0,7.0,41.754588681,-87.56507708299999,"(41.754588681, -87.565077083)",False,2016
2016-04-18 23:43:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,4.0,8.0,41.751420646,-87.592486791,"(41.751420646, -87.592486791)",True,2016
2016-01-08 19:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,10.0,24.0,41.864070063,-87.719458499,"(41.864070063, -87.719458499)",False,2016
2016-09-19 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,5.0,34.0,41.686430223,-87.630128934,"(41.686430223, -87.630128934)",False,2016
2016-10-02 14:30:00,THEFT,OVER $500,14.0,1.0,41.911062691,-87.683581338,"(41.911062691, -87.683581338)",False,2016
2016-04-27 06:00:00,BURGLARY,UNLAWFUL ENTRY,8.0,14.0,41.787893775,-87.714208845,"(41.787893775, -87.714208845)",False,2016
2016-11-11 02:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,3.0,6.0,41.765102317,-87.62489755799999,"(41.765102317, -87.624897558)",False,2016
2016-11-29 16:00:00,THEFT,$500 AND UNDER,4.0,7.0,41.751317166999996,-87.56380045600001,"(41.751317167, -87.563800456)",False,2016
2016-06-19 00:01:00,BURGLARY,FORCIBLE ENTRY,6.0,17.0,41.753245682,-87.665938655,"(41.753245682, -87.665938655)",False,2016
2016-10-28 08:00:00,THEFT,$500 AND UNDER,3.0,5.0,41.765646591999996,-87.58058973,"(41.765646592, -87.58058973)",False,2016
2016-01-10 21:00:00,BATTERY,SIMPLE,10.0,24.0,41.861813959,-87.736051193,"(41.861813959, -87.736051193)",False,2016
2016-08-08 19:00:00,NARCOTICS,POSS: HEROIN(WHITE),18.0,42.0,41.903125898,-87.632182661,"(41.903125898, -87.632182661)",True,2016
2016-05-30 13:00:00,BURGLARY,UNLAWFUL ENTRY,9.0,12.0,41.824747400999996,-87.687903589,"(41.824747401, -87.687903589)",False,2016
2016-11-07 13:20:00,BATTERY,SIMPLE,15.0,37.0,41.894961752,-87.751010889,"(41.894961752, -87.751010889)",False,2016
2016-10-30 14:00:00,THEFT,OVER $500,5.0,21.0,41.721616786,-87.631730802,"(41.721616786, -87.631730802)",False,2016
2016-06-17 19:25:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,24.0,50.0,41.998165092,-87.706991299,"(41.998165092, -87.706991299)",False,2016
2016-10-19 12:52:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,25.0,36.0,41.933571113,-87.79678313299999,"(41.933571113, -87.796783133)",True,2016
2016-05-15 14:14:00,BATTERY,SIMPLE,25.0,36.0,41.9345078,-87.80705854799999,"(41.9345078, -87.807058548)",True,2016
2016-05-05 16:17:00,MOTOR VEHICLE THEFT,AUTOMOBILE,10.0,28.0,41.860911204000004,-87.695744714,"(41.860911204, -87.695744714)",False,2016
2016-02-03 20:40:00,NARCOTICS,POSS: CRACK,7.0,17.0,41.765085055,-87.65198961700001,"(41.765085055, -87.651989617)",True,2016
2016-04-04 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,14.0,35.0,41.928420382,-87.702859949,"(41.928420382, -87.702859949)",False,2016
2016-06-27 13:33:00,THEFT,RETAIL THEFT,14.0,1.0,41.920936691,-87.687519376,"(41.920936691, -87.687519376)",True,2016
2016-12-30 10:00:00,THEFT,$500 AND UNDER,15.0,28.0,41.880910498,-87.76014258100001,"(41.880910498, -87.760142581)",False,2016
2016-04-26 00:25:00,OTHER OFFENSE,PAROLE VIOLATION,7.0,6.0,41.766283205,-87.64444048600001,"(41.766283205, -87.644440486)",True,2016
2016-04-16 16:30:00,OTHER OFFENSE,PAROLE VIOLATION,3.0,20.0,41.782990756,-87.614478366,"(41.782990756, -87.614478366)",True,2016
2016-06-30 18:41:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,6.0,17.0,41.752261546999996,-87.65767008,"(41.752261547, -87.65767008)",True,2016
2016-03-17 00:00:00,THEFT,OVER $500,18.0,42.0,41.896007035,-87.631232094,"(41.896007035, -87.631232094)",False,2016
2016-07-27 21:55:00,ASSAULT,AGG PO HANDS NO/MIN INJURY,3.0,5.0,41.765763563,-87.586317625,"(41.765763563, -87.586317625)",True,2016
2016-11-14 19:45:00,THEFT,OVER $500,14.0,26.0,41.921689293,-87.7120132,"(41.921689293, -87.7120132)",False,2016
2016-05-16 17:02:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,10.0,24.0,41.852731587,-87.701390474,"(41.852731587, -87.701390474)",False,2016
2016-05-19 19:10:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,25.0,37.0,41.903379284,-87.758277597,"(41.903379284, -87.758277597)",True,2016
2016-09-23 10:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",16.0,41.0,41.980826277,-87.883611316,"(41.980826277, -87.883611316)",True,2016
2016-05-02 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,12.0,25.0,41.873477846,-87.658877011,"(41.873477846, -87.658877011)",False,2016
2016-04-22 20:00:00,BURGLARY,FORCIBLE ENTRY,8.0,23.0,41.792675521,-87.76543257700001,"(41.792675521, -87.765432577)",False,2016
2016-07-19 22:40:00,THEFT,$500 AND UNDER,24.0,50.0,41.995069246,-87.688580356,"(41.995069246, -87.688580356)",False,2016
2016-12-16 21:00:00,BURGLARY,FORCIBLE ENTRY,12.0,25.0,41.857992259,-87.653794144,"(41.857992259, -87.653794144)",False,2016
2016-07-27 00:40:00,BATTERY,SIMPLE,14.0,26.0,41.903985504,-87.706825293,"(41.903985504, -87.706825293)",False,2016
2016-11-18 23:38:00,BATTERY,SIMPLE,8.0,14.0,41.8079112,-87.720460766,"(41.8079112, -87.720460766)",True,2016
2016-10-01 13:30:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,15.0,29.0,41.878460423,-87.75586823100001,"(41.878460423, -87.755868231)",False,2016
2016-07-21 16:30:00,ASSAULT,SIMPLE,6.0,17.0,41.752564662,-87.637191609,"(41.752564662, -87.637191609)",False,2016
2016-03-05 00:59:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,7.0,15.0,41.779376483,-87.66965675600001,"(41.779376483, -87.669656756)",False,2016
2016-07-07 14:50:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,14.0,1.0,41.906026524,-87.676259538,"(41.906026524, -87.676259538)",False,2016
2016-07-08 20:00:00,THEFT,$500 AND UNDER,3.0,7.0,41.764188778000005,-87.562700977,"(41.764188778, -87.562700977)",False,2016
2016-02-23 09:45:00,CRIMINAL TRESPASS,TO STATE SUP LAND,5.0,9.0,41.657680884,-87.605502809,"(41.657680884, -87.605502809)",True,2016
2016-12-08 01:55:00,ASSAULT,AGGRAVATED: HANDGUN,12.0,25.0,41.869479336,-87.65280602799999,"(41.869479336, -87.652806028)",True,2016
2016-04-02 23:34:00,BATTERY,AGGRAVATED: HANDGUN,8.0,18.0,41.760650549,-87.70852571299999,"(41.760650549, -87.708525713)",False,2016
2016-03-17 13:15:00,THEFT,RETAIL THEFT,12.0,2.0,41.877822179,-87.655181405,"(41.877822179, -87.655181405)",True,2016
2016-11-15 00:12:00,OTHER OFFENSE,TELEPHONE THREAT,10.0,24.0,41.865510330999996,-87.717833038,"(41.865510331, -87.717833038)",False,2016
2016-06-23 19:55:00,THEFT,RETAIL THEFT,10.0,22.0,41.843473931999995,-87.724529173,"(41.843473932, -87.724529173)",True,2016
2016-04-07 07:00:00,BURGLARY,UNLAWFUL ENTRY,6.0,21.0,41.724732953,-87.63285448100001,"(41.724732953, -87.632854481)",False,2016
2016-06-28 19:00:00,ASSAULT,SIMPLE,25.0,37.0,41.909636325,-87.74530807299999,"(41.909636325, -87.745308073)",False,2016
2016-08-09 14:02:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,7.0,16.0,41.778838798,-87.65326657600001,"(41.778838798, -87.653266576)",True,2016
2016-10-06 22:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,10.0,22.0,41.844045152,-87.706243329,"(41.844045152, -87.706243329)",True,2016
2016-04-17 06:00:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,24.0,49.0,41.995501938000004,-87.655555815,"(41.995501938, -87.655555815)",False,2016
2016-05-24 22:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,16.0,38.0,41.949708526,-87.807161452,"(41.949708526, -87.807161452)",False,2016
2016-05-31 15:06:00,THEFT,RETAIL THEFT,6.0,21.0,41.740918989,-87.631967753,"(41.740918989, -87.631967753)",False,2016
2016-12-29 15:00:00,BURGLARY,FORCIBLE ENTRY,11.0,28.0,41.883582151,-87.70936023799999,"(41.883582151, -87.709360238)",False,2016
2016-06-04 10:27:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,16.0,38.0,41.960259651,-87.78365040899999,"(41.960259651, -87.783650409)",False,2016
2016-01-18 19:00:00,ASSAULT,SIMPLE,15.0,29.0,41.878476241,-87.774598987,"(41.878476241, -87.774598987)",False,2016
2016-07-19 17:21:00,CRIMINAL DAMAGE,TO VEHICLE,12.0,27.0,41.885312381,-87.66757363100001,"(41.885312381, -87.667573631)",False,2016
2016-07-30 14:00:00,BURGLARY,UNLAWFUL ENTRY,25.0,26.0,41.919985706,-87.72028973399999,"(41.919985706, -87.720289734)",False,2016
2016-06-17 19:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,15.0,29.0,41.886245132,-87.76507474,"(41.886245132, -87.76507474)",True,2016
2016-06-30 01:35:00,BATTERY,SIMPLE,1.0,2.0,41.878396264,-87.63692921100001,"(41.878396264, -87.636929211)",False,2016
2016-10-21 15:13:00,THEFT,$500 AND UNDER,10.0,12.0,41.847867226,-87.696641335,"(41.847867226, -87.696641335)",False,2016
2016-03-02 18:00:00,CRIMINAL DAMAGE,TO PROPERTY,9.0,16.0,41.800725062,-87.65382740000001,"(41.800725062, -87.6538274)",False,2016
2016-04-08 20:33:00,THEFT,RETAIL THEFT,19.0,44.0,41.93859561,-87.64957603299999,"(41.93859561, -87.649576033)",False,2016
2016-01-19 11:45:00,NARCOTICS,MANU/DELIVER:AMPHETAMINES,5.0,8.0,41.7128602,-87.592464611,"(41.7128602, -87.592464611)",True,2016
2016-07-22 14:45:00,THEFT,FROM BUILDING,1.0,42.0,41.885749789,-87.629107914,"(41.885749789, -87.629107914)",False,2016
2016-11-02 15:30:00,ASSAULT,SIMPLE,4.0,7.0,41.73365047,-87.557845321,"(41.73365047, -87.557845321)",False,2016
2016-03-06 13:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,22.0,21.0,41.733315864,-87.656912443,"(41.733315864, -87.656912443)",False,2016
2016-09-05 20:32:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,25.0,37.0,41.908702925,-87.752245304,"(41.908702925, -87.752245304)",False,2016
2016-01-29 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,19.0,47.0,41.968766415,-87.67845395200001,"(41.968766415, -87.678453952)",False,2016
2016-11-06 04:35:00,ROBBERY,VEHICULAR HIJACKING,9.0,3.0,41.823628586,-87.63277918200001,"(41.823628586, -87.632779182)",False,2016
2016-07-23 16:34:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,18.0,43.0,41.907104235,-87.627572802,"(41.907104235, -87.627572802)",False,2016
2016-10-20 12:47:00,BATTERY,SIMPLE,6.0,21.0,41.75033427,-87.665045312,"(41.75033427, -87.665045312)",False,2016
2016-03-13 11:45:00,CRIMINAL DAMAGE,TO PROPERTY,15.0,29.0,41.883066704,-87.76495601399999,"(41.883066704, -87.764956014)",False,2016
2016-09-01 20:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,6.0,6.0,41.750722463,-87.611276411,"(41.750722463, -87.611276411)",False,2016
2016-09-08 13:15:00,THEFT,$500 AND UNDER,15.0,28.0,41.883459712,-87.755176895,"(41.883459712, -87.755176895)",False,2016
2016-06-26 01:32:00,BATTERY,DOMESTIC BATTERY SIMPLE,9.0,12.0,41.813186159000004,-87.694354769,"(41.813186159, -87.694354769)",False,2016
2016-09-05 21:20:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,10.0,24.0,41.851527814,-87.72598339,"(41.851527814, -87.72598339)",False,2016
2016-06-20 21:30:00,BURGLARY,UNLAWFUL ENTRY,19.0,43.0,41.925516436,-87.644945958,"(41.925516436, -87.644945958)",False,2016
2016-10-11 08:30:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,9.0,20.0,41.807810552,-87.667375326,"(41.807810552, -87.667375326)",False,2016
2016-08-14 00:15:00,ROBBERY,STRONGARM - NO WEAPON,8.0,23.0,41.79795424,-87.720845369,"(41.79795424, -87.720845369)",False,2016
2016-11-02 14:59:00,NARCOTICS,POSS: CRACK,10.0,24.0,41.858191493,-87.71887599700001,"(41.858191493, -87.718875997)",True,2016
2016-04-14 02:00:00,THEFT,$500 AND UNDER,8.0,14.0,41.814496219,-87.72383523200001,"(41.814496219, -87.723835232)",False,2016
2016-10-25 12:18:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,15.0,28.0,41.877682952,-87.74596094299999,"(41.877682952, -87.745960943)",True,2016
2016-10-31 02:00:00,CRIMINAL DAMAGE,TO VEHICLE,16.0,45.0,41.974344007,-87.754282102,"(41.974344007, -87.754282102)",False,2016
2016-09-11 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,7.0,15.0,41.771486508,-87.672491175,"(41.771486508, -87.672491175)",False,2016
2016-05-12 16:10:00,THEFT,RETAIL THEFT,19.0,46.0,41.963070794000004,-87.655984213,"(41.963070794, -87.655984213)",True,2016
2016-12-09 15:02:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,22.0,21.0,41.719068796,-87.63829680200001,"(41.719068796, -87.638296802)",False,2016
2016-10-18 15:20:00,THEFT,RETAIL THEFT,18.0,42.0,41.89804054,-87.62409132299999,"(41.89804054, -87.624091323)",False,2016
2016-09-18 10:20:00,BATTERY,SIMPLE,1.0,2.0,41.874363279,-87.643013039,"(41.874363279, -87.643013039)",False,2016
2016-05-05 22:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,8.0,16.0,41.786274807,-87.70163652299999,"(41.786274807, -87.701636523)",False,2016
2016-10-04 12:18:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,7.0,17.0,41.766192816,-87.660210803,"(41.766192816, -87.660210803)",True,2016
2016-09-21 08:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,6.0,17.0,41.75420115,-87.64967857299999,"(41.75420115, -87.649678573)",False,2016
2016-02-07 11:00:00,BURGLARY,FORCIBLE ENTRY,5.0,9.0,41.664305563,-87.630611271,"(41.664305563, -87.630611271)",False,2016
2016-04-28 00:00:00,BATTERY,SIMPLE,19.0,46.0,41.961336068,-87.64989918,"(41.961336068, -87.64989918)",False,2016
2016-10-30 01:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,14.0,26.0,41.908243950999996,-87.710244288,"(41.908243951, -87.710244288)",False,2016
2016-01-23 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,8.0,18.0,41.763590289,-87.69911732700001,"(41.763590289, -87.699117327)",False,2016
2016-09-30 12:45:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,16.0,41.0,41.979006297,-87.906463155,"(41.979006297, -87.906463155)",False,2016
2016-02-12 19:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,4.0,8.0,41.745295363000004,-87.59291265899999,"(41.745295363, -87.592912659)",False,2016
2016-10-22 04:00:00,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,14.0,1.0,41.932109646,-87.695098611,"(41.932109646, -87.695098611)",False,2016
2016-07-05 12:28:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,5.0,9.0,41.695982095,-87.59665314200001,"(41.695982095, -87.596653142)",False,2016
2016-09-07 12:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,5.0,9.0,41.704721291999995,-87.623451426,"(41.704721292, -87.623451426)",False,2016
2016-06-04 09:30:00,BATTERY,SIMPLE,25.0,31.0,41.919134723,-87.736384107,"(41.919134723, -87.736384107)",False,2016
2016-05-31 16:30:00,THEFT,OVER $500,4.0,7.0,41.754846052,-87.57116879600001,"(41.754846052, -87.571168796)",False,2016
2016-03-28 18:10:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,6.0,8.0,41.751328369,-87.601209921,"(41.751328369, -87.601209921)",True,2016
2016-12-25 20:30:00,ASSAULT,SIMPLE,11.0,24.0,41.874372478000005,-87.72418829700001,"(41.874372478, -87.724188297)",False,2016
2016-05-09 07:40:00,BURGLARY,FORCIBLE ENTRY,6.0,21.0,41.72661072,-87.63251171,"(41.72661072, -87.63251171)",False,2016
2016-06-25 06:00:00,THEFT,FROM BUILDING,6.0,21.0,41.739883784,-87.637284616,"(41.739883784, -87.637284616)",False,2016
2016-10-24 18:00:00,THEFT,$500 AND UNDER,18.0,42.0,41.895565667,-87.63626155600001,"(41.895565667, -87.636261556)",False,2016
2016-04-21 09:15:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,19.0,47.0,41.939444419000004,-87.68959676799999,"(41.939444419, -87.689596768)",False,2016
2016-07-16 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,22.0,34.0,41.688265631,-87.642253004,"(41.688265631, -87.642253004)",False,2016
2016-09-22 10:27:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,25.0,29.0,41.904542048,-87.77423218700001,"(41.904542048, -87.774232187)",False,2016
2016-05-05 17:06:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,11.0,24.0,41.86866942,-87.74301085,"(41.86866942, -87.74301085)",True,2016
2016-03-12 12:13:00,BURGLARY,FORCIBLE ENTRY,9.0,16.0,41.80277809,-87.653879062,"(41.80277809, -87.653879062)",False,2016
2016-06-24 10:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,16.0,38.0,41.947633947,-87.772955203,"(41.947633947, -87.772955203)",False,2016
2016-10-04 01:07:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,11.0,24.0,41.870737167,-87.723826284,"(41.870737167, -87.723826284)",False,2016
